506,375.16,374.83
606,205.92,209.35
634,205.92,209.35
663,205.92,43.74
692,205.92,43.74
719,36.66,43.74
748,36.66,43.61
776,36.66,43.61
804,36.65,43.61
832,36.65,43.61
861,36.65,43.56
888,36.65,43.56
917,36.65,43.56
945,36.65,43.53
973,36.65,43.53
1001,36.67,43.53
1030,36.67,43.53
1057,36.67,43.53
1086,36.69,43.53
1115,36.69,43.53
1142,36.69,43.55
1171,36.69,43.55
1199,36.69,43.55
1227,36.69,43.55
1255,36.69,43.61
1284,36.71,43.61
1312,36.71,43.61
1340,36.71,43.70
1369,36.77,43.70
1402,36.77,43.70
1430,36.77,43.79
1459,36.77,43.79
1486,36.90,43.79
1515,36.90,43.79
1543,36.90,43.94
1571,37.09,43.94
1600,37.09,43.94
1628,37.09,44.07
1661,37.25,44.07
1704,37.25,44.07
1732,37.25,44.07
1761,37.30,44.07
1788,37.30,44.07
1817,37.30,44.05
1845,37.30,44.05
1873,37.30,44.05
1901,37.30,44.05
1930,37.30,43.99
1958,37.24,43.99
1986,37.24,43.99
2015,37.24,43.99
2042,37.17,43.99
2071,37.17,43.99
2099,37.17,43.99
2127,37.17,44.02
2155,37.14,44.02
2184,37.14,44.02
2212,37.14,44.06
2245,37.13,44.06
2274,37.13,44.06
2301,37.13,44.06
2330,37.13,44.07
2359,37.13,44.07
2386,37.13,44.07
2415,37.13,44.07
2443,37.15,44.07
2471,37.15,44.07
2499,37.15,44.07
2528,37.25,44.07
2556,37.25,44.07
2584,37.25,44.07
2613,37.25,44.14
2640,37.46,44.14
2669,37.46,44.14
2697,37.46,44.40
2725,37.91,44.40
2754,37.91,44.40
2782,37.91,44.40
2809,38.59,44.87
2839,38.59,44.87
2867,38.59,44.87
2894,38.59,45.58
2923,39.58,45.58
2952,39.58,45.58
2979,39.58,45.58
3007,40.89,46.53
3042,40.89,46.53
3069,40.89,46.53
3097,42.06,47.40
3127,42.06,47.40
3154,42.06,47.40
3182,42.06,48.07
3211,42.93,48.07
3239,42.93,48.07
3267,42.93,48.07
3295,43.70,48.64
3323,43.70,48.64
3352,43.70,48.64
3380,43.70,49.02
3408,44.26,49.02
3436,44.26,49.02
3465,44.26,49.02
3492,44.46,49.02
3521,44.46,49.02
3550,44.46,49.02
3577,44.47,49.03
3606,44.47,49.03
3634,44.47,49.03
3662,44.47,49.03
3690,44.56,49.02
3719,44.56,49.02
3747,44.56,49.02
3775,44.79,49.02
3804,44.79,49.02
3831,44.79,49.02
