515,375.16,374.83
614,196.62,217.36
643,196.62,59.86
671,196.62,59.86
699,18.30,59.86
728,18.30,59.86
755,18.30,59.84
784,18.30,59.84
812,18.30,59.84
840,18.30,59.84
868,18.30,59.84
897,18.54,59.84
924,18.54,59.84
953,18.54,59.99
980,18.54,59.99
1008,18.57,59.99
1037,18.57,60.15
1065,18.57,60.15
1093,18.57,60.15
1122,18.57,60.15
1149,18.57,60.18
1178,18.69,60.18
1207,18.69,60.18
1234,18.69,60.28
1263,18.69,60.28
1291,18.88,60.28
1319,18.88,60.28
1347,18.88,60.52
1376,19.03,60.52
1410,19.03,60.52
1437,19.03,60.76
1466,19.12,60.76
1495,19.12,60.76
1522,19.12,60.76
1550,19.12,60.81
1579,19.15,60.81
1607,19.15,60.81
1635,19.15,60.82
1664,19.19,60.82
1691,19.19,60.82
1720,19.19,60.84
1747,19.19,60.84
1781,19.28,60.84
1828,19.28,60.86
1857,19.48,60.86
1885,19.48,60.86
1913,19.48,60.86
1941,19.48,60.93
1970,19.65,60.93
1997,19.65,60.93
2026,19.65,60.93
2054,19.77,60.93
2082,19.77,60.93
2111,19.77,60.88
2139,19.86,60.88
2167,19.86,60.88
2195,19.86,60.88
2224,19.86,60.64
2257,19.93,60.64
2285,19.93,60.64
2314,19.93,60.36
2341,20.09,60.36
2370,20.09,60.36
2398,20.09,60.36
2426,20.63,60.36
2455,20.63,60.36
2483,20.63,60.36
2510,20.63,60.84
2539,21.81,60.84
2568,21.81,60.84
2595,21.81,60.84
2624,23.40,62.35
2653,23.40,62.35
2680,23.40,62.35
2708,23.40,62.35
2737,24.62,62.35
2765,24.62,62.35
2793,24.62,61.97
2822,25.78,61.97
2850,25.78,61.97
2878,25.78,61.97
2906,28.00,58.26
2934,28.00,58.26
2963,28.00,58.26
2991,28.00,54.88
3019,29.47,54.88
3052,29.47,54.88
3081,29.47,54.88
3108,29.47,52.53
11,375.16,374.83
36,375.16,374.83
64,375.16,374.83
92,375.16,374.83
120,375.16,374.83
148,375.16,374.83
177,375.16,374.83
204,375.16,374.83
232,375.16,374.83
261,375.16,374.83
288,375.16,374.83
317,375.16,374.83
345,375.16,374.83
372,375.16,374.83
401,375.16,374.83
429,375.16,374.83
457,375.16,374.83
485,375.16,374.83
513,375.16,374.83
541,375.16,374.83
570,375.16,374.83
598,375.16,374.83
626,206.44,374.83
655,206.44,204.31
683,206.44,204.31
716,37.03,204.31
745,37.03,35.49
773,37.03,35.49
801,37.03,35.49
829,36.20,35.49
858,36.20,35.49
885,36.20,35.49
913,33.18,35.49
942,33.18,39.95
970,33.18,39.95
998,33.18,39.95
1026,28.42,44.28
1054,28.42,44.28
1083,28.42,44.28
1111,26.34,44.28
1139,26.34,46.75
1167,26.34,46.75
1196,26.34,46.75
1223,26.34,46.83
1252,26.34,46.83
1280,26.34,46.83
1308,26.55,46.83
1337,26.55,46.83
1364,26.55,46.83
1393,27.47,46.83
1421,27.47,44.85
1449,27.47,44.85
1477,27.47,44.85
1506,28.31,44.85
1540,28.31,43.38
1567,28.31,43.38
1596,28.94,43.38
1624,28.94,43.02
1652,28.94,43.02
1680,29.69,43.02
1709,29.69,42.82
1737,29.69,42.82
