5789,35.65,43.99
5818,35.65,43.99
5846,35.65,43.99
5874,35.65,43.99
5902,35.65,43.99
5931,35.65,43.99
5958,35.65,43.99
5987,35.64,43.99
6014,35.64,44.00
6043,35.64,44.00
6071,35.60,44.00
6099,35.60,43.99
6128,35.60,43.99
6156,35.60,43.99
6183,35.60,43.99
6212,35.60,44.02
6241,35.60,44.02
6268,35.60,44.02
6302,35.60,44.01
6331,35.60,44.01
6359,35.62,44.01
6387,35.62,44.01
6415,35.62,44.01
6444,35.62,44.01
6471,35.63,44.01
6500,35.63,44.02
6528,35.63,44.02
6556,35.62,44.02
6584,35.62,44.02
6612,35.62,44.03
6640,35.63,44.03
6669,35.63,44.03
6696,35.63,44.04
6725,35.63,44.04
6753,35.64,44.04
6781,35.64,44.04
6809,35.64,44.04
6838,35.64,44.04
6866,35.64,44.04
6894,35.64,44.05
6923,35.64,44.05
6973,35.64,44.05
7002,35.64,44.05
7029,35.65,44.05
7058,35.65,44.05
7086,35.65,44.09
7119,35.77,44.09
7148,35.77,44.09
7176,35.77,44.33
7204,35.77,44.33
7232,36.07,44.33
7261,36.07,44.33
7288,36.07,44.70
7317,36.41,44.70
7346,36.41,44.70
7373,36.41,45.12
7402,36.41,45.12
7430,37.09,45.12
7458,37.09,45.12
7486,37.09,46.86
7515,39.98,46.86
7542,39.98,46.86
7571,39.98,51.52
7599,45.66,51.52
7627,45.66,51.52
7656,45.66,51.52
7684,45.66,56.27
7712,50.49,56.27
7740,50.49,56.27
7769,50.49,57.75
7796,52.28,57.75
7825,52.28,57.75
7853,52.28,57.75
7881,52.28,58.05
7909,52.84,58.05
7943,52.84,58.05
7970,52.84,61.23
7999,61.52,61.23
8028,61.52,61.23
8055,61.52,69.00
8084,67.96,69.00
8113,67.96,69.00
8140,67.96,69.00
8168,67.96,69.00
8197,67.96,69.00
8225,67.96,69.00
8253,67.96,61.39
8282,55.20,61.39
8309,55.20,61.39
8338,55.20,61.39
8366,41.48,46.92
8394,41.48,46.92
8422,41.48,46.92
8451,41.48,44.95
8478,38.66,44.95
8507,38.66,44.95
8535,38.66,44.95
8563,38.66,44.54
8592,38.66,44.54
8620,38.66,44.54
8648,38.66,44.54
8676,38.80,44.54
8705,38.80,44.54
8737,38.80,43.95
8766,38.95,43.95
8795,38.95,43.95
8822,38.95,43.95
8850,39.40,43.95
8879,39.40,43.95
8907,39.40,43.95
8935,39.40,44.00
8964,40.11,44.00
8991,40.11,44.00
9020,40.11,44.00
9048,40.78,44.57
9076,40.78,44.57
9104,40.78,44.57
9133,41.57,45.06
9161,41.57,45.06
9189,41.57,45.06
9217,41.57,45.06
9245,42.40,45.48
9274,42.40,45.48
9302,42.40,45.48
9329,43.43,46.08
9359,43.43,46.08
9387,43.43,46.08
9414,43.43,46.08
9442,45.38,47.61
9472,45.38,47.61
9499,45.38,47.61
9527,48.39,49.68
9562,48.39,49.68
9589,48.39,49.68
9617,51.44,51.48
9646,51.44,51.48
9674,51.44,51.48
9702,51.44,51.48
9730,54.01,52.96
9758,54.01,52.96
9787,54.01,52.96
9815,65.77,62.45
9843,65.77,62.45
9871,65.77,62.45
9900,75.04,62.45
9927,75.04,67.64
9956,75.04,67.64
9991,75.04,67.64
10023,75.04,67.64
10066,75.04,67.64
10094,66.77,67.64
10123,66.77,58.33
10151,66.77,58.33
10179,66.77,58.33
10208,55.73,48.84
10236,55.73,48.84
10264,55.73,48.84
10293,47.41,48.84
10321,47.41,41.32
10349,47.41,41.32
10383,41.64,41.32
10412,41.64,37.72
10440,41.64,37.72
10468,41.64,37.72
10496,39.97,37.72
10525,39.97,37.72
10553,39.97,37.72
10580,39.88,37.72
10609,39.88,38.40
10638,39.88,38.40
10665,39.88,38.40
10694,39.88,38.82
10723,39.88,38.82
10750,39.88,38.82
10779,40.10,38.82
10808,40.10,38.82
10836,40.10,38.82
10864,40.26,38.82
10893,40.26,38.23
10921,40.26,38.23
10949,40.30,38.23
10978,40.30,38.23
11006,40.30,38.23
11034,40.30,38.23
11062,41.18,38.23
11090,41.18,38.74
11119,41.18,38.74
11153,43.09,38.74
11181,43.09,40.48
11209,43.09,40.48
11238,44.54,40.48
11266,44.54,40.48
11294,44.54,41.52
11323,44.54,41.52
11351,45.54,41.52
11379,45.54,41.91
11408,45.54,41.91
11436,46.75,41.91
11464,46.75,41.91
11492,46.75,41.91
11521,46.75,41.91
11549,47.23,41.91
11577,47.23,42.19
11606,47.23,42.19
11634,47.42,42.19
11662,47.42,42.58
11691,47.42,42.58
11719,48.10,42.58
11747,48.10,42.58
11776,48.10,45.51
11804,48.10,45.51
11832,60.93,45.51
11860,60.93,59.94
11889,60.93,59.94
11915,74.95,59.94
11942,74.95,59.94
11971,74.95,69.37
12000,74.95,69.37
12027,74.95,69.37
12056,74.95,70.38
12085,74.95,70.38
12112,74.20,70.38
12141,74.20,70.38
12169,74.20,68.06
12197,69.60,68.06
12226,69.60,68.06
12254,69.60,64.75
12282,69.60,64.75
12310,62.43,64.75
12339,62.43,64.75
12367,62.43,56.88
12395,51.87,56.88
12424,51.87,56.88
12452,51.87,48.19
12480,51.87,48.19
12509,44.03,48.19
12537,44.03,48.19
12565,44.03,44.59
12594,40.90,44.59
12622,40.90,44.59
12655,40.90,44.12
12684,40.20,44.12
12712,40.20,44.12
12740,40.20,44.12
12769,40.10,44.12
12797,40.10,44.12
12825,40.10,44.12
12854,40.10,44.16
12882,40.10,44.16
12910,40.10,44.16
12939,40.10,44.29
12967,40.21,44.29
12995,40.21,44.29
13024,40.21,44.29
13051,40.21,44.59
13080,40.61,44.59
13109,40.61,44.59
13136,40.61,45.15
13165,41.28,45.15
13194,41.28,45.15
13221,41.28,45.76
13250,41.90,45.76
13279,41.90,45.76
13306,41.90,45.76
13335,41.90,46.08
13364,42.16,46.08
13391,42.16,46.08
13425,42.16,46.32
13454,42.65,46.32
13483,42.65,46.32
13510,42.65,46.32
13538,44.17,47.37
13568,44.17,47.37
13595,44.17,47.37
13623,44.17,49.17
13651,46.79,49.17
13680,46.79,49.17
13708,46.79,49.17
13736,61.77,58.17
13765,61.77,58.17
13794,61.77,58.17
13821,61.77,73.56
13850,77.04,73.56
13879,77.04,73.56
13906,77.04,73.56
13935,77.04,73.56
13964,77.04,73.56
13991,77.04,73.56
14019,72.06,72.63
14049,72.06,72.63
14076,72.06,72.63
14104,72.06,60.44
14133,60.16,60.44
14161,60.16,60.44
14195,60.16,60.44
14223,49.44,51.33
14252,49.44,51.33
14280,49.44,51.33
14308,42.05,45.17
14337,42.05,45.17
14365,42.05,45.17
14393,42.05,44.24
14422,40.18,44.24
14450,40.18,44.24
14478,40.18,44.24
14505,40.12,44.24
14535,40.12,44.24
14563,40.12,44.24
14590,40.12,44.36
14620,40.12,44.36
14648,40.12,44.36
14675,40.12,44.36
14704,40.16,44.41
14733,40.16,44.41
14760,40.16,44.41
14789,40.21,44.42
14818,40.21,44.42
14845,40.21,44.42
14874,40.21,44.42
14902,40.34,44.50
14930,40.34,44.50
14964,40.34,44.50
14992,40.57,44.68
15022,40.57,44.68
15072,40.83,44.68
15100,40.83,44.88
15128,40.83,44.88
15157,40.83,44.88
15184,41.16,45.16
15213,41.16,45.16
15242,41.16,45.16
15269,41.59,45.16
15298,41.59,45.51
15327,41.59,45.51
15354,41.59,45.51
15383,41.73,45.62
15412,41.73,45.62
15439,41.73,45.62
15468,41.80,45.68
15497,41.80,45.68
15524,41.80,45.68
15553,41.97,45.68
15581,41.97,45.96
15609,41.97,45.96
15638,41.97,45.96
15666,43.66,48.03
15694,43.66,48.03
15723,43.66,48.03
15756,54.84,48.03
15784,54.84,60.03
15813,54.84,60.03
15841,72.00,60.03
15869,72.00,70.19
15898,72.00,70.19
15926,72.00,70.19
15953,72.00,70.19
15983,72.00,70.19
16011,72.00,70.19
16038,65.33,70.19
16067,65.33,59.01
16096,65.33,59.01
16123,46.81,59.01
16152,46.81,46.07
16181,46.81,46.07
16208,46.81,46.07
16237,41.89,46.07
16266,41.89,44.16
16293,41.89,44.16
16322,41.03,44.16
16351,41.03,44.00
16378,41.03,44.00
16407,41.03,44.00
16435,40.49,44.00
16463,40.49,43.98
16492,40.49,43.98
16525,40.49,43.98
16553,40.49,43.98
16582,40.49,43.98
16610,40.49,43.98
16638,40.49,44.38
16667,40.49,44.38
16695,40.49,44.38
16723,41.16,44.38
16751,41.16,45.32
16780,41.16,45.32
16808,42.13,45.32
16836,42.13,46.37
16865,42.13,46.37
16893,43.28,46.37
16921,43.28,46.37
16950,43.28,47.69
16978,43.28,47.69
17006,47.95,47.69
17035,47.95,56.22
17063,47.95,56.22
17091,67.60,56.22
17120,67.60,56.22
17147,67.60,63.75
17176,67.60,63.75
17204,67.60,63.75
17232,67.60,63.75
17261,67.60,63.75
17294,64.94,63.75
17323,64.94,55.18
17351,64.94,55.18
17379,50.87,55.18
17408,50.87,55.18
17436,50.87,55.18
17464,50.87,55.18
17492,50.87,55.18
17521,50.87,58.46
17549,50.87,58.46
17577,56.04,58.46
17606,56.04,58.46
17634,56.04,58.46
17662,56.04,58.46
17691,56.04,58.46
17719,56.04,63.09
17747,56.04,63.09
17775,64.68,63.09
17804,64.68,63.09
17831,64.68,64.24
17860,64.68,64.24
17889,64.68,64.24
17916,64.68,55.38
17945,57.87,55.38
17974,57.87,55.38
18001,57.87,55.38
18030,57.87,55.38
18064,61.06,55.38
18092,61.06,55.38
18126,61.06,62.22
18181,63.27,62.22
18209,63.27,62.22
18237,56.98,62.22
18266,56.98,62.22
18294,56.98,62.22
18322,56.98,60.08
18351,59.40,60.08
18379,59.40,60.08
18407,59.40,71.13
18436,72.59,71.13
18464,72.59,71.13
18492,72.59,71.59
18521,62.71,71.59
18549,62.71,71.59
18577,62.71,71.59
18606,62.71,61.22
18633,60.70,61.22
18662,60.70,61.22
18691,60.70,71.59
18718,70.58,71.59
18747,70.58,71.59
18776,70.58,71.59
18803,70.58,64.35
18832,60.70,64.35
18866,60.70,64.35
18893,60.70,54.98
18922,54.99,54.98
18951,54.99,54.98
18978,54.99,51.51
19007,44.56,51.51
19036,44.56,51.51
19063,44.56,51.51
19092,44.56,44.88
19120,39.31,44.88
19148,39.31,44.88
19177,39.31,44.88
19206,39.30,44.88
19233,39.30,44.88
19262,39.30,44.88
19290,39.32,44.91
19318,39.32,44.91
19347,39.32,44.91
19375,39.32,44.93
19403,39.33,44.93
19432,39.33,44.93
19460,39.33,44.93
19488,39.40,44.95
19517,39.40,44.95
19545,39.40,44.95
19573,39.54,45.01
19602,39.54,45.01
19635,39.54,45.01
19663,39.54,45.09
19692,39.65,45.09
19720,39.65,45.09
19748,39.65,45.09
19776,39.67,45.10
19805,39.67,45.10
19833,39.67,45.10
19861,39.67,45.12
19891,39.67,45.12
19918,39.67,45.12
19946,39.67,45.12
19975,39.67,45.14
20003,39.67,45.14
20031,39.67,45.14
20060,39.66,45.14
20088,39.66,45.14
20117,39.66,45.14
20145,39.66,45.14
20172,39.65,45.25
20202,39.65,45.25
20230,39.65,45.25
20257,39.59,45.35
20287,39.59,45.35
20315,39.59,45.35
20343,39.39,45.35
20371,39.39,45.35
20405,39.39,45.35
20433,39.39,45.35
20461,39.39,45.24
20490,39.39,45.24
20518,39.39,45.24
20546,39.43,45.24
20575,39.43,45.24
20603,39.43,45.24
20631,39.79,45.24
20660,39.79,45.27
20688,39.79,45.27
20716,39.79,45.27
20745,39.97,45.54
20773,39.97,45.54
20801,39.97,45.54
20830,39.99,45.54
20858,39.99,45.71
20886,39.99,45.71
20915,40.06,45.71
20943,40.06,45.86
20971,40.06,45.86
21000,40.06,45.86
21027,40.20,45.97
21056,40.20,45.97
21085,40.20,45.97
21112,40.20,45.97
21141,40.20,45.97
21175,40.20,45.97
21202,40.17,45.97
21231,40.17,45.89
21260,40.17,45.89
21287,40.17,45.89
21316,40.02,45.89
21345,40.02,45.78
21372,40.02,45.78
21401,39.98,45.78
21430,39.98,45.76
21457,39.98,45.76
21486,39.98,45.76
21514,39.98,45.76
21542,39.98,45.76
21571,39.98,45.76
21599,40.05,45.76
21627,40.05,45.81
21656,40.05,45.81
21684,40.12,45.81
21712,40.12,45.86
21741,40.12,45.86
21769,40.12,45.86
21797,40.17,45.86
21826,40.17,45.89
21854,40.17,45.89
21882,40.17,45.89
21911,40.17,45.89
21945,40.17,45.89
21972,40.15,45.89
22001,40.15,45.89
22029,40.15,45.83
22057,40.15,45.83
22086,39.94,45.83
22114,39.94,45.66
22142,39.94,45.66
22171,39.52,45.66
22199,39.52,45.38
22227,39.52,45.38
22256,39.52,45.38
22284,38.83,45.38
22312,38.83,44.85
22341,38.83,44.85
22369,37.91,44.85
22397,37.91,44.14
22426,37.91,44.14
22454,37.05,44.14
22482,37.05,44.14
22510,37.05,43.49
