524,375.16,374.83
623,205.80,206.85
652,205.80,38.87
680,205.80,38.87
708,36.45,38.87
737,36.45,38.87
764,36.45,38.87
793,36.45,38.87
821,36.45,38.87
849,36.45,38.87
877,36.45,38.87
906,36.45,38.87
933,36.45,38.87
961,36.45,38.87
990,36.45,38.87
1018,36.45,38.87
1046,36.45,38.87
1075,36.45,38.87
1102,36.44,38.87
1131,36.44,38.94
1160,36.44,38.94
1187,36.32,38.94
1216,36.32,38.94
1244,36.32,39.22
1272,36.32,39.22
1301,36.32,39.22
1329,36.32,39.44
1357,36.32,39.44
1385,36.19,39.44
1419,36.19,39.44
1447,36.19,39.56
1475,36.13,39.56
1504,36.13,39.56
1531,36.13,39.89
1560,36.13,39.89
1588,35.96,39.89
1616,35.96,39.89
1645,35.96,40.24
1673,35.76,40.24
1701,35.76,40.24
1729,35.76,40.45
1758,35.73,40.45
1786,35.73,40.45
1814,35.73,40.55
1843,35.73,40.55
1870,35.73,40.55
1899,35.73,40.55
1927,35.73,40.59
1955,35.84,40.59
1984,35.84,40.59
2012,35.84,40.74
2040,35.84,40.74
2068,36.03,40.74
2097,36.03,40.74
2124,36.03,40.96
2153,36.26,40.96
2182,36.26,40.96
2209,36.26,41.29
2243,36.49,41.29
2272,36.49,41.29
2299,36.49,41.29
2327,36.49,41.34
2356,36.70,41.34
2384,36.70,41.34
2412,36.70,41.34
2441,36.78,41.34
2469,36.78,41.34
2497,36.78,41.34
2525,36.79,40.98
2553,36.79,40.98
2582,36.79,40.98
2610,36.79,40.98
2638,36.85,40.98
2666,36.85,40.98
2695,36.85,41.07
2723,37.00,41.07
2751,37.00,41.07
2780,37.00,41.07
2807,37.00,41.55
2836,37.24,41.55
2864,37.24,41.55
2892,37.24,41.91
2920,37.48,41.91
2949,37.48,41.91
2976,37.48,41.91
3005,37.60,41.97
3039,37.60,41.97
3066,37.60,41.97
3095,37.60,42.08
3123,37.63,42.08
3151,37.63,42.08
3179,37.63,42.08
3208,37.68,42.08
3236,37.68,42.08
3264,37.68,42.08
3293,37.80,42.34
3321,37.80,42.34
3349,37.80,42.34
3377,37.80,42.34
3405,37.97,42.71
3434,37.97,42.71
3462,37.97,42.71
3489,38.07,42.86
3519,38.07,42.86
